id,verdict
17762,FACILITY:WYR-0299 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
12717,FACILITY:ZRD-6612 | VIOLATIONS:noise_exceedance | COUNT:1 | SEVERITY:low | ACTION:reinspect_30d | PENALTY:tier_E
7714,"FACILITY:TXL-1382 | VIOLATIONS:corrosion_detected,emission_excess,filter_failure,particulate_spike,pressure_anomaly,ventilation_fault | COUNT:6 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
15173,"FACILITY:UBT-0682 | VIOLATIONS:noise_exceedance,pressure_anomaly,runoff_contamination,structural_crack,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:tier_C"
9110,"FACILITY:JNK-6859 | VIOLATIONS:leak,noise_exceedance,seal_degradation | COUNT:3 | SEVERITY:critical | ACTION:log_only | PENALTY:tier_E"
14159,FACILITY:KRX-7005 | VIOLATIONS:pressure_anomaly | COUNT:1 | SEVERITY:low | ACTION:partial_shutdown | PENALTY:tier_B
19589,"FACILITY:MVO-8579 | VIOLATIONS:noise_exceedance,particulate_spike,seal_degradation,ventilation_fault | COUNT:4 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:tier_D"
890,FACILITY:AEL-5252 | VIOLATIONS:chemical_spill | COUNT:1 | SEVERITY:elevated | ACTION:reinspect_30d | PENALTY:tier_C
354,"FACILITY:TXL-1576 | VIOLATIONS:emission_excess,pressure_anomaly,ventilation_fault | COUNT:3 | SEVERITY:elevated | ACTION:partial_shutdown | PENALTY:tier_B"
10820,"FACILITY:DRM-5668 | VIOLATIONS:containment_breach,noise_exceedance,runoff_contamination,waste_overflow | COUNT:4 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:tier_E"
5713,"FACILITY:VLN-2218 | VIOLATIONS:containment_breach,thermal_deviation | COUNT:2 | SEVERITY:high | ACTION:reinspect_7d | PENALTY:none"
9719,"FACILITY:CGN-9960 | VIOLATIONS:filter_failure,noise_exceedance,pressure_anomaly,runoff_contamination,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:tier_A"
17105,"FACILITY:FWS-8563 | VIOLATIONS:emission_excess,filter_failure,pressure_anomaly | COUNT:3 | SEVERITY:high | ACTION:immediate_halt | PENALTY:tier_D"
13088,FACILITY:FWS-8349 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
14305,FACILITY:PSN-1985 | VIOLATIONS:waste_overflow | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
5764,"FACILITY:KRX-9498 | VIOLATIONS:noise_exceedance,pressure_anomaly | COUNT:2 | SEVERITY:moderate | ACTION:partial_shutdown | PENALTY:none"
8742,"FACILITY:PSN-0431 | VIOLATIONS:leak,seal_degradation,structural_crack | COUNT:3 | SEVERITY:high | ACTION:full_shutdown | PENALTY:tier_D"
11005,"FACILITY:DRM-7226 | VIOLATIONS:runoff_contamination,seal_degradation,structural_crack,thermal_deviation,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:none"
3461,FACILITY:WYR-2244 | VIOLATIONS:pressure_anomaly | COUNT:1 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:tier_D
6159,"FACILITY:HCG-4955 | VIOLATIONS:particulate_spike,runoff_contamination,seal_degradation,thermal_deviation | COUNT:4 | SEVERITY:critical | ACTION:log_only | PENALTY:tier_D"
9479,FACILITY:TXL-9685 | VIOLATIONS:thermal_deviation | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
4161,FACILITY:WYR-3374 | VIOLATIONS:waste_overflow | COUNT:1 | SEVERITY:moderate | ACTION:partial_shutdown | PENALTY:tier_B
16757,"FACILITY:MVO-9809 | VIOLATIONS:containment_breach,emission_excess,particulate_spike,structural_crack,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_B"
12493,"FACILITY:JNK-5193 | VIOLATIONS:particulate_spike,runoff_contamination,ventilation_fault | COUNT:3 | SEVERITY:elevated | ACTION:log_only | PENALTY:none"
15212,"FACILITY:UBT-5991 | VIOLATIONS:chemical_spill,noise_exceedance,runoff_contamination,seal_degradation,thermal_deviation | COUNT:5 | SEVERITY:critical | ACTION:log_only | PENALTY:none"
7293,FACILITY:WYR-4521 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
10518,"FACILITY:PSN-6639 | VIOLATIONS:corrosion_detected,particulate_spike,runoff_contamination,structural_crack | COUNT:4 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:none"
1289,"FACILITY:BPH-9727 | VIOLATIONS:corrosion_detected,noise_exceedance,ventilation_fault,waste_overflow | COUNT:4 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
6835,"FACILITY:ZRD-0721 | VIOLATIONS:corrosion_detected,filter_failure,pressure_anomaly | COUNT:3 | SEVERITY:elevated | ACTION:log_only | PENALTY:none"
5725,"FACILITY:HCG-2100 | VIOLATIONS:containment_breach,runoff_contamination | COUNT:2 | SEVERITY:high | ACTION:reinspect_7d | PENALTY:tier_E"
13330,FACILITY:DRM-9548 | VIOLATIONS:runoff_contamination | COUNT:1 | SEVERITY:moderate | ACTION:reinspect_7d | PENALTY:none
16224,"FACILITY:BPH-5849 | VIOLATIONS:containment_breach,filter_failure,runoff_contamination,seal_degradation | COUNT:4 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:none"
15247,"FACILITY:WYR-2864 | VIOLATIONS:corrosion_detected,emission_excess,leak,particulate_spike,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_E"
8184,FACILITY:ZRD-1897 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
19013,"FACILITY:CGN-4622 | VIOLATIONS:chemical_spill,pressure_anomaly,ventilation_fault,waste_overflow | COUNT:4 | SEVERITY:high | ACTION:reinspect_7d | PENALTY:none"
799,FACILITY:DRM-9610 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
8872,"FACILITY:VLN-7083 | VIOLATIONS:containment_breach,seal_degradation,ventilation_fault | COUNT:3 | SEVERITY:elevated | ACTION:no_action | PENALTY:none"
10493,FACILITY:TXL-8396 | VIOLATIONS:noise_exceedance | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
15938,"FACILITY:KRX-7704 | VIOLATIONS:noise_exceedance,pressure_anomaly,thermal_deviation,waste_overflow | COUNT:4 | SEVERITY:high | ACTION:log_only | PENALTY:none"
8633,"FACILITY:HCG-7707 | VIOLATIONS:corrosion_detected,filter_failure,leak,noise_exceedance,thermal_deviation | COUNT:5 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:none"
11521,"FACILITY:QMT-8583 | VIOLATIONS:corrosion_detected,noise_exceedance,particulate_spike,runoff_contamination,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:log_only | PENALTY:none"
6504,"FACILITY:FWS-4045 | VIOLATIONS:runoff_contamination,ventilation_fault | COUNT:2 | SEVERITY:moderate | ACTION:log_only | PENALTY:tier_C"
13490,FACILITY:VLN-3716 | VIOLATIONS:structural_crack | COUNT:1 | SEVERITY:low | ACTION:reinspect_30d | PENALTY:tier_E
2533,FACILITY:KRX-8439 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
2176,FACILITY:VLN-6017 | VIOLATIONS:pressure_anomaly | COUNT:1 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
15092,"FACILITY:VLN-3760 | VIOLATIONS:containment_breach,corrosion_detected | COUNT:2 | SEVERITY:critical | ACTION:immediate_halt | PENALTY:tier_D"
16887,"FACILITY:ZRD-3027 | VIOLATIONS:chemical_spill,runoff_contamination | COUNT:2 | SEVERITY:moderate | ACTION:reinspect_30d | PENALTY:none"
19209,FACILITY:WYR-9562 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
18585,"FACILITY:KRX-0256 | VIOLATIONS:chemical_spill,emission_excess | COUNT:2 | SEVERITY:low | ACTION:partial_shutdown | PENALTY:none"
13868,"FACILITY:AEL-3457 | VIOLATIONS:filter_failure,leak | COUNT:2 | SEVERITY:moderate | ACTION:immediate_halt | PENALTY:none"
4572,FACILITY:TXL-1967 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
1418,FACILITY:CGN-4387 | VIOLATIONS:particulate_spike | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
16779,FACILITY:HCG-1888 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
14207,FACILITY:KRX-9977 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
17107,FACILITY:HCG-9039 | VIOLATIONS:thermal_deviation | COUNT:1 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:none
13984,"FACILITY:ZRD-2075 | VIOLATIONS:containment_breach,emission_excess,particulate_spike,pressure_anomaly,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:tier_C"
7402,"FACILITY:VLN-5574 | VIOLATIONS:chemical_spill,runoff_contamination,structural_crack,waste_overflow | COUNT:4 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
4931,"FACILITY:WYR-1754 | VIOLATIONS:containment_breach,particulate_spike,runoff_contamination,structural_crack | COUNT:4 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:tier_A"
18241,"FACILITY:WYR-4667 | VIOLATIONS:chemical_spill,noise_exceedance,runoff_contamination | COUNT:3 | SEVERITY:elevated | ACTION:reinspect_30d | PENALTY:none"
17793,FACILITY:VLN-2583 | VIOLATIONS:emission_excess | COUNT:1 | SEVERITY:low | ACTION:log_only | PENALTY:none
17493,"FACILITY:FWS-5179 | VIOLATIONS:emission_excess,runoff_contamination,seal_degradation | COUNT:3 | SEVERITY:moderate | ACTION:reinspect_7d | PENALTY:none"
15693,"FACILITY:JNK-3401 | VIOLATIONS:leak,ventilation_fault,waste_overflow | COUNT:3 | SEVERITY:elevated | ACTION:reinspect_7d | PENALTY:none"
8735,"FACILITY:FWS-2647 | VIOLATIONS:containment_breach,filter_failure,waste_overflow | COUNT:3 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:none"
102,"FACILITY:CGN-1581 | VIOLATIONS:chemical_spill,emission_excess,waste_overflow | COUNT:3 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:tier_B"
9354,"FACILITY:HCG-2667 | VIOLATIONS:chemical_spill,containment_breach,emission_excess,ventilation_fault | COUNT:4 | SEVERITY:critical | ACTION:log_only | PENALTY:none"
9701,FACILITY:KRX-3097 | VIOLATIONS:pressure_anomaly | COUNT:1 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:tier_B
12242,FACILITY:BPH-4451 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
802,"FACILITY:PSN-8159 | VIOLATIONS:corrosion_detected,emission_excess,filter_failure,structural_crack,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:none"
14163,FACILITY:ZRD-5848 | VIOLATIONS:ventilation_fault | COUNT:1 | SEVERITY:low | ACTION:log_only | PENALTY:tier_D
10659,FACILITY:CGN-8403 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
8942,FACILITY:HCG-2646 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
19825,"FACILITY:FWS-8662 | VIOLATIONS:chemical_spill,pressure_anomaly | COUNT:2 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:tier_B"
18417,"FACILITY:AEL-9164 | VIOLATIONS:emission_excess,leak,runoff_contamination,waste_overflow | COUNT:4 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:tier_B"
6536,"FACILITY:UBT-4805 | VIOLATIONS:structural_crack,waste_overflow | COUNT:2 | SEVERITY:moderate | ACTION:reinspect_30d | PENALTY:none"
7802,"FACILITY:DRM-6961 | VIOLATIONS:containment_breach,particulate_spike | COUNT:2 | SEVERITY:critical | ACTION:log_only | PENALTY:none"
8412,FACILITY:VLN-4737 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
10071,"FACILITY:PSN-3449 | VIOLATIONS:corrosion_detected,leak | COUNT:2 | SEVERITY:moderate | ACTION:partial_shutdown | PENALTY:tier_B"
14581,"FACILITY:ZRD-8663 | VIOLATIONS:chemical_spill,containment_breach,noise_exceedance,pressure_anomaly | COUNT:4 | SEVERITY:elevated | ACTION:reinspect_30d | PENALTY:tier_A"
3338,"FACILITY:CGN-0753 | VIOLATIONS:containment_breach,noise_exceedance,runoff_contamination | COUNT:3 | SEVERITY:critical | ACTION:log_only | PENALTY:none"
19326,"FACILITY:UBT-6732 | VIOLATIONS:containment_breach,emission_excess,structural_crack | COUNT:3 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:tier_B"
4190,FACILITY:KRX-4399 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
11664,FACILITY:AEL-5199 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
15973,"FACILITY:JNK-3942 | VIOLATIONS:chemical_spill,runoff_contamination,seal_degradation | COUNT:3 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:tier_D"
5081,"FACILITY:CGN-9023 | VIOLATIONS:filter_failure,runoff_contamination | COUNT:2 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:none"
11246,"FACILITY:PSN-8608 | VIOLATIONS:filter_failure,noise_exceedance,runoff_contamination,structural_crack,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:log_only | PENALTY:none"
18532,"FACILITY:VLN-6526 | VIOLATIONS:filter_failure,structural_crack | COUNT:2 | SEVERITY:moderate | ACTION:immediate_halt | PENALTY:none"
14327,FACILITY:WYR-5297 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
13696,FACILITY:ZRD-1666 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
12166,FACILITY:DRM-6988 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
7791,FACILITY:TXL-4645 | VIOLATIONS:pressure_anomaly | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
1323,FACILITY:BPH-1173 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
11299,"FACILITY:BPH-1798 | VIOLATIONS:containment_breach,particulate_spike,pressure_anomaly,runoff_contamination,thermal_deviation | COUNT:5 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:tier_A"
7277,FACILITY:FWS-3517 | VIOLATIONS:structural_crack | COUNT:1 | SEVERITY:critical | ACTION:log_only | PENALTY:none
12769,FACILITY:BPH-2125 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
411,"FACILITY:VLN-6460 | VIOLATIONS:chemical_spill,filter_failure,particulate_spike,thermal_deviation | COUNT:4 | SEVERITY:critical | ACTION:log_only | PENALTY:tier_C"
4973,"FACILITY:MVO-5775 | VIOLATIONS:corrosion_detected,leak,noise_exceedance,pressure_anomaly | COUNT:4 | SEVERITY:high | ACTION:log_only | PENALTY:none"
19920,"FACILITY:HCG-5234 | VIOLATIONS:emission_excess,filter_failure,pressure_anomaly,runoff_contamination,seal_degradation | COUNT:5 | SEVERITY:critical | ACTION:log_only | PENALTY:tier_E"
8858,FACILITY:UBT-3328 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
19777,"FACILITY:UBT-3471 | VIOLATIONS:chemical_spill,filter_failure,particulate_spike | COUNT:3 | SEVERITY:high | ACTION:reinspect_7d | PENALTY:none"
15145,FACILITY:JNK-1619 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
19498,"FACILITY:CGN-1036 | VIOLATIONS:filter_failure,particulate_spike | COUNT:2 | SEVERITY:moderate | ACTION:log_only | PENALTY:none"
17590,"FACILITY:MVO-8380 | VIOLATIONS:emission_excess,leak,noise_exceedance,seal_degradation | COUNT:4 | SEVERITY:high | ACTION:log_only | PENALTY:tier_D"
2231,"FACILITY:UBT-6196 | VIOLATIONS:corrosion_detected,emission_excess,leak,pressure_anomaly,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:log_only | PENALTY:none"
5157,"FACILITY:UBT-9937 | VIOLATIONS:containment_breach,particulate_spike,waste_overflow | COUNT:3 | SEVERITY:elevated | ACTION:reinspect_30d | PENALTY:none"
1309,FACILITY:PSN-9506 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
14054,FACILITY:WYR-1407 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
7425,"FACILITY:KRX-7153 | VIOLATIONS:emission_excess,leak | COUNT:2 | SEVERITY:elevated | ACTION:full_shutdown | PENALTY:tier_B"
10393,"FACILITY:UBT-6120 | VIOLATIONS:emission_excess,filter_failure,noise_exceedance,runoff_contamination,thermal_deviation | COUNT:5 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:tier_C"
4874,"FACILITY:AEL-8886 | VIOLATIONS:seal_degradation,waste_overflow | COUNT:2 | SEVERITY:elevated | ACTION:reinspect_7d | PENALTY:tier_E"
10405,FACILITY:DRM-8714 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
3929,"FACILITY:DRM-3172 | VIOLATIONS:containment_breach,corrosion_detected,ventilation_fault,waste_overflow | COUNT:4 | SEVERITY:high | ACTION:reinspect_7d | PENALTY:tier_C"
5802,"FACILITY:VLN-3711 | VIOLATIONS:corrosion_detected,particulate_spike | COUNT:2 | SEVERITY:moderate | ACTION:log_only | PENALTY:tier_B"
5999,"FACILITY:VLN-9121 | VIOLATIONS:corrosion_detected,noise_exceedance | COUNT:2 | SEVERITY:moderate | ACTION:no_action | PENALTY:none"
3967,"FACILITY:PSN-5415 | VIOLATIONS:chemical_spill,containment_breach,emission_excess,seal_degradation,structural_crack | COUNT:5 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_D"
18841,"FACILITY:FWS-7492 | VIOLATIONS:leak,thermal_deviation | COUNT:2 | SEVERITY:low | ACTION:no_action | PENALTY:none"
1197,"FACILITY:WYR-5932 | VIOLATIONS:corrosion_detected,runoff_contamination,ventilation_fault | COUNT:3 | SEVERITY:high | ACTION:full_shutdown | PENALTY:none"
3688,"FACILITY:TXL-7432 | VIOLATIONS:corrosion_detected,runoff_contamination,ventilation_fault | COUNT:3 | SEVERITY:elevated | ACTION:no_action | PENALTY:none"
12807,"FACILITY:WYR-4773 | VIOLATIONS:emission_excess,pressure_anomaly,thermal_deviation,ventilation_fault | COUNT:4 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
16775,FACILITY:UBT-4958 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
16710,"FACILITY:ZRD-9505 | VIOLATIONS:emission_excess,noise_exceedance,ventilation_fault | COUNT:3 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:none"
2462,"FACILITY:DRM-8054 | VIOLATIONS:corrosion_detected,particulate_spike,pressure_anomaly,seal_degradation,ventilation_fault | COUNT:5 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:none"
15885,"FACILITY:QMT-0553 | VIOLATIONS:containment_breach,emission_excess,structural_crack | COUNT:3 | SEVERITY:elevated | ACTION:no_action | PENALTY:none"
16797,"FACILITY:UBT-8853 | VIOLATIONS:containment_breach,filter_failure,pressure_anomaly | COUNT:3 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:tier_B"
12174,FACILITY:HCG-5095 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
5768,"FACILITY:UBT-2540 | VIOLATIONS:filter_failure,structural_crack,thermal_deviation | COUNT:3 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
16628,"FACILITY:FWS-1342 | VIOLATIONS:chemical_spill,corrosion_detected,filter_failure,leak,pressure_anomaly | COUNT:5 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:tier_B"
6911,FACILITY:WYR-5248 | VIOLATIONS:containment_breach | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
4641,"FACILITY:TXL-4687 | VIOLATIONS:containment_breach,thermal_deviation | COUNT:2 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:none"
16985,"FACILITY:ZRD-2480 | VIOLATIONS:containment_breach,noise_exceedance,runoff_contamination,seal_degradation | COUNT:4 | SEVERITY:critical | ACTION:immediate_halt | PENALTY:none"
6609,"FACILITY:MVO-4894 | VIOLATIONS:chemical_spill,corrosion_detected,noise_exceedance,runoff_contamination,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_D"
17170,"FACILITY:WYR-0845 | VIOLATIONS:chemical_spill,containment_breach,noise_exceedance,thermal_deviation,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
9053,"FACILITY:QMT-4601 | VIOLATIONS:containment_breach,runoff_contamination,waste_overflow | COUNT:3 | SEVERITY:elevated | ACTION:reinspect_30d | PENALTY:none"
17599,"FACILITY:HCG-8279 | VIOLATIONS:corrosion_detected,particulate_spike,runoff_contamination,ventilation_fault | COUNT:4 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
8449,FACILITY:MVO-7608 | VIOLATIONS:chemical_spill | COUNT:1 | SEVERITY:low | ACTION:partial_shutdown | PENALTY:tier_C
17670,"FACILITY:MVO-8994 | VIOLATIONS:containment_breach,corrosion_detected,particulate_spike | COUNT:3 | SEVERITY:high | ACTION:log_only | PENALTY:tier_D"
18290,"FACILITY:DRM-7983 | VIOLATIONS:corrosion_detected,runoff_contamination | COUNT:2 | SEVERITY:high | ACTION:full_shutdown | PENALTY:none"
16194,"FACILITY:ZRD-7822 | VIOLATIONS:emission_excess,leak,noise_exceedance,particulate_spike | COUNT:4 | SEVERITY:high | ACTION:immediate_halt | PENALTY:none"
3805,"FACILITY:UBT-8246 | VIOLATIONS:corrosion_detected,emission_excess | COUNT:2 | SEVERITY:elevated | ACTION:immediate_halt | PENALTY:none"
15981,FACILITY:ZRD-7714 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
2162,"FACILITY:HCG-9489 | VIOLATIONS:particulate_spike,seal_degradation,waste_overflow | COUNT:3 | SEVERITY:critical | ACTION:log_only | PENALTY:tier_C"
10790,"FACILITY:WYR-5257 | VIOLATIONS:corrosion_detected,filter_failure,noise_exceedance,ventilation_fault | COUNT:4 | SEVERITY:high | ACTION:immediate_halt | PENALTY:tier_D"
2965,FACILITY:KRX-9352 | VIOLATIONS:thermal_deviation | COUNT:1 | SEVERITY:moderate | ACTION:reinspect_30d | PENALTY:none
17541,FACILITY:UBT-4447 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
