id,verdict
11173,"STANCE:insufficient | EVIDENCE_IDS:4,5,8,10 | CONFIDENCE:low"
1978,"STANCE:contradict | EVIDENCE_IDS:4,6,7,9,12,13,14 | CONFIDENCE:high"
4363,"STANCE:support | EVIDENCE_IDS:2,3,7,8,9,10 | CONFIDENCE:medium"
16175,"STANCE:support | EVIDENCE_IDS:2,4,7,11,12 | CONFIDENCE:low"
6490,"STANCE:contradict | EVIDENCE_IDS:1,2,4,5,8,10,11 | CONFIDENCE:medium"
18788,"STANCE:contradict | EVIDENCE_IDS:1,2,4,7,10,12,13 | CONFIDENCE:low"
10432,"STANCE:contradict | EVIDENCE_IDS:2,6,7,9,10,12 | CONFIDENCE:low"
8060,"STANCE:contradict | EVIDENCE_IDS:2,3,5,9,11,12 | CONFIDENCE:medium"
8347,"STANCE:contradict | EVIDENCE_IDS:1,2,4,6,7 | CONFIDENCE:low"
15219,"STANCE:support | EVIDENCE_IDS:2,4,5,6,7,8,10 | CONFIDENCE:high"
5670,"STANCE:contradict | EVIDENCE_IDS:3,4,5,6,8,12 | CONFIDENCE:high"
14684,"STANCE:contradict | EVIDENCE_IDS:1,4,5,7,9,10 | CONFIDENCE:high"
18371,"STANCE:contradict | EVIDENCE_IDS:2,3,5,10,12 | CONFIDENCE:medium"
16936,"STANCE:contradict | EVIDENCE_IDS:2,6,7,8,9,10 | CONFIDENCE:medium"
13090,"STANCE:insufficient | EVIDENCE_IDS:1,2,3,5,8,9,10,11 | CONFIDENCE:low"
18829,"STANCE:insufficient | EVIDENCE_IDS:2,4,6,8 | CONFIDENCE:low"
17952,"STANCE:insufficient | EVIDENCE_IDS:1,4,5,8,9,12 | CONFIDENCE:low"
7271,"STANCE:contradict | EVIDENCE_IDS:2,5,6,7,8,11,12 | CONFIDENCE:medium"
3131,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
2860,"STANCE:contradict | EVIDENCE_IDS:2,4,10,11 | CONFIDENCE:medium"
9967,"STANCE:support | EVIDENCE_IDS:4,5,6,9 | CONFIDENCE:medium"
8395,"STANCE:support | EVIDENCE_IDS:2,3,4,5,6,8,9,10 | CONFIDENCE:low"
18117,"STANCE:support | EVIDENCE_IDS:1,3,4,10,11 | CONFIDENCE:low"
11125,"STANCE:contradict | EVIDENCE_IDS:1,5,8,9,11 | CONFIDENCE:low"
18107,"STANCE:insufficient | EVIDENCE_IDS:6,8,9,12 | CONFIDENCE:low"
14761,"STANCE:insufficient | EVIDENCE_IDS:1,2,3,4,5,8,11,13 | CONFIDENCE:low"
1829,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
11005,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
1377,"STANCE:contradict | EVIDENCE_IDS:1,2,3,6,8,9,10,11 | CONFIDENCE:low"
3107,"STANCE:insufficient | EVIDENCE_IDS:2,3,5,6,9,11 | CONFIDENCE:low"
17970,"STANCE:contradict | EVIDENCE_IDS:1,3,5,6,7,8,11 | CONFIDENCE:high"
6614,"STANCE:support | EVIDENCE_IDS:1,2,3,7 | CONFIDENCE:medium"
5430,"STANCE:contradict | EVIDENCE_IDS:1,4,5,6,8 | CONFIDENCE:medium"
18329,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
2496,"STANCE:support | EVIDENCE_IDS:1,2,6,9 | CONFIDENCE:medium"
7825,"STANCE:contradict | EVIDENCE_IDS:1,6,8,9,12,13 | CONFIDENCE:medium"
6653,"STANCE:contradict | EVIDENCE_IDS:4,5,6,8 | CONFIDENCE:high"
4151,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
17116,"STANCE:contradict | EVIDENCE_IDS:3,5,6,9,10,11,12,14 | CONFIDENCE:low"
9704,"STANCE:contradict | EVIDENCE_IDS:4,6,7 | CONFIDENCE:low"
3528,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
18291,"STANCE:support | EVIDENCE_IDS:3,5,6,9 | CONFIDENCE:medium"
7800,"STANCE:contradict | EVIDENCE_IDS:1,6,10,11 | CONFIDENCE:medium"
6041,"STANCE:insufficient | EVIDENCE_IDS:4,7,9,12 | CONFIDENCE:low"
2221,"STANCE:contradict | EVIDENCE_IDS:1,5,7,8,11 | CONFIDENCE:medium"
18930,"STANCE:contradict | EVIDENCE_IDS:2,3,12,13 | CONFIDENCE:medium"
7694,"STANCE:insufficient | EVIDENCE_IDS:5,6,9,10 | CONFIDENCE:low"
14589,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
16788,"STANCE:support | EVIDENCE_IDS:2,3,4,6,8,11 | CONFIDENCE:low"
14275,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
8798,"STANCE:support | EVIDENCE_IDS:1,2,4,7,12 | CONFIDENCE:medium"
2398,"STANCE:support | EVIDENCE_IDS:1,4,6,9,11,12 | CONFIDENCE:high"
8893,"STANCE:insufficient | EVIDENCE_IDS:1,2,4,7,11,12,13,15 | CONFIDENCE:low"
2013,"STANCE:support | EVIDENCE_IDS:1,2,5,7,8,11 | CONFIDENCE:high"
393,"STANCE:support | EVIDENCE_IDS:2,4,5,7,10,11 | CONFIDENCE:medium"
3100,"STANCE:contradict | EVIDENCE_IDS:3,5,7,10,11,12 | CONFIDENCE:high"
6630,"STANCE:insufficient | EVIDENCE_IDS:2,4,7,12 | CONFIDENCE:low"
13407,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
10738,"STANCE:contradict | EVIDENCE_IDS:1,2,6,7 | CONFIDENCE:high"
4030,"STANCE:contradict | EVIDENCE_IDS:1,3,4,5,7,8,9 | CONFIDENCE:medium"
8348,"STANCE:support | EVIDENCE_IDS:2,3,6,8,9 | CONFIDENCE:medium"
4180,"STANCE:contradict | EVIDENCE_IDS:1,3,7,8 | CONFIDENCE:medium"
12740,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
11430,"STANCE:contradict | EVIDENCE_IDS:1,2,3,6,7,8,9 | CONFIDENCE:low"
1074,"STANCE:contradict | EVIDENCE_IDS:6,10,11,14,15 | CONFIDENCE:low"
3825,"STANCE:support | EVIDENCE_IDS:4,5,8,12,13 | CONFIDENCE:medium"
6616,"STANCE:support | EVIDENCE_IDS:3,5,6,7 | CONFIDENCE:high"
16964,"STANCE:support | EVIDENCE_IDS:2,3,4,7,10 | CONFIDENCE:medium"
13900,"STANCE:contradict | EVIDENCE_IDS:1,3,5,9 | CONFIDENCE:high"
18075,"STANCE:contradict | EVIDENCE_IDS:2,6,8,9,10 | CONFIDENCE:high"
8105,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
14475,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
18498,"STANCE:contradict | EVIDENCE_IDS:1,4,8,9,10 | CONFIDENCE:medium"
17232,"STANCE:contradict | EVIDENCE_IDS:1,2,7,8,9 | CONFIDENCE:medium"
19445,"STANCE:support | EVIDENCE_IDS:1,2,3,4,9,10 | CONFIDENCE:medium"
9232,"STANCE:insufficient | EVIDENCE_IDS:1,3,4,6,7,8 | CONFIDENCE:low"
11202,"STANCE:contradict | EVIDENCE_IDS:3,7,8,11,14,15 | CONFIDENCE:high"
248,"STANCE:contradict | EVIDENCE_IDS:2,5,9,10 | CONFIDENCE:high"
8983,"STANCE:contradict | EVIDENCE_IDS:1,2,4,6,13,15 | CONFIDENCE:low"
6065,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
7868,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
9574,"STANCE:contradict | EVIDENCE_IDS:1,2,4,6,7,8 | CONFIDENCE:medium"
14898,"STANCE:contradict | EVIDENCE_IDS:4,5,8,9,10,11 | CONFIDENCE:low"
4357,"STANCE:support | EVIDENCE_IDS:2,6,9,13 | CONFIDENCE:high"
618,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
8311,"STANCE:contradict | EVIDENCE_IDS:2,5,7,8,12,13,14 | CONFIDENCE:low"
271,"STANCE:contradict | EVIDENCE_IDS:3,6,8,9 | CONFIDENCE:high"
8488,"STANCE:contradict | EVIDENCE_IDS:2,3,4,7,8,9,10,13 | CONFIDENCE:low"
7562,"STANCE:insufficient | EVIDENCE_IDS:2,4,6,7,10,11 | CONFIDENCE:low"
12470,"STANCE:contradict | EVIDENCE_IDS:1,2,5,6,10 | CONFIDENCE:high"
1395,"STANCE:insufficient | EVIDENCE_IDS:1,3,4,5,7,8,9,10 | CONFIDENCE:low"
8261,"STANCE:support | EVIDENCE_IDS:6,7,8,11,12 | CONFIDENCE:low"
6780,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
11067,"STANCE:contradict | EVIDENCE_IDS:1,5,7,8,9,12 | CONFIDENCE:medium"
15531,"STANCE:support | EVIDENCE_IDS:1,3,4,6,7,10,15 | CONFIDENCE:high"
7210,"STANCE:contradict | EVIDENCE_IDS:1,2,5,6,9,10,12 | CONFIDENCE:low"
9086,"STANCE:contradict | EVIDENCE_IDS:3,5,7,8 | CONFIDENCE:medium"
18673,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
9389,"STANCE:contradict | EVIDENCE_IDS:2,3,5,6,7,10 | CONFIDENCE:low"
323,"STANCE:contradict | EVIDENCE_IDS:4,5,6,7,10 | CONFIDENCE:medium"
6035,"STANCE:support | EVIDENCE_IDS:3,6,7,9,11,12 | CONFIDENCE:low"
19837,"STANCE:support | EVIDENCE_IDS:1,4,5,6,7 | CONFIDENCE:high"
18331,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
1152,"STANCE:support | EVIDENCE_IDS:1,3,4,9,11,12,13 | CONFIDENCE:low"
17505,"STANCE:contradict | EVIDENCE_IDS:1,2,3,7,10,11,12,13 | CONFIDENCE:low"
539,"STANCE:support | EVIDENCE_IDS:1,2,4,5,6,10,11,14 | CONFIDENCE:low"
9314,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
16469,"STANCE:contradict | EVIDENCE_IDS:4,5,6,8 | CONFIDENCE:high"
5953,"STANCE:support | EVIDENCE_IDS:1,3,4,5,7 | CONFIDENCE:low"
16454,"STANCE:support | EVIDENCE_IDS:1,3,4,7,8,9 | CONFIDENCE:high"
14516,"STANCE:support | EVIDENCE_IDS:1,2,3,6,7,12,13 | CONFIDENCE:high"
11951,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
3462,"STANCE:contradict | EVIDENCE_IDS:6,7,9 | CONFIDENCE:low"
7923,"STANCE:contradict | EVIDENCE_IDS:4,5,6 | CONFIDENCE:low"
15442,"STANCE:insufficient | EVIDENCE_IDS:5,8,9,10 | CONFIDENCE:low"
12402,"STANCE:contradict | EVIDENCE_IDS:2,3,6,8 | CONFIDENCE:medium"
14897,"STANCE:contradict | EVIDENCE_IDS:1,2,7,8,9,10 | CONFIDENCE:low"
13119,"STANCE:contradict | EVIDENCE_IDS:1,3,4,5,6,9,11,12 | CONFIDENCE:low"
8596,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
16722,"STANCE:contradict | EVIDENCE_IDS:2,5,6,7,9,12 | CONFIDENCE:medium"
4572,"STANCE:support | EVIDENCE_IDS:3,4,5,7,8,10,12,13 | CONFIDENCE:low"
2799,"STANCE:support | EVIDENCE_IDS:6,7,8,10,11 | CONFIDENCE:low"
11869,"STANCE:support | EVIDENCE_IDS:1,3,5,10,13 | CONFIDENCE:low"
15969,"STANCE:contradict | EVIDENCE_IDS:1,5,6,8,9,10 | CONFIDENCE:high"
149,"STANCE:support | EVIDENCE_IDS:1,4,5,10 | CONFIDENCE:high"
1265,"STANCE:support | EVIDENCE_IDS:1,3,5,9,10,14 | CONFIDENCE:low"
508,"STANCE:insufficient | EVIDENCE_IDS:4,5,11,12 | CONFIDENCE:low"
13237,"STANCE:contradict | EVIDENCE_IDS:2,8,10,11,12 | CONFIDENCE:medium"
7929,"STANCE:contradict | EVIDENCE_IDS:1,3,4,8,10 | CONFIDENCE:low"
5752,"STANCE:contradict | EVIDENCE_IDS:1,2,3,9 | CONFIDENCE:medium"
8930,"STANCE:contradict | EVIDENCE_IDS:3,4,10,11 | CONFIDENCE:medium"
10005,"STANCE:contradict | EVIDENCE_IDS:2,4,5,10,11,12,13 | CONFIDENCE:medium"
12053,"STANCE:support | EVIDENCE_IDS:1,2,6,8,9,12 | CONFIDENCE:low"
10214,"STANCE:contradict | EVIDENCE_IDS:1,2,4,5,6 | CONFIDENCE:low"
9919,"STANCE:insufficient | EVIDENCE_IDS:1,4,6,7,9,10,11,12 | CONFIDENCE:low"
5702,"STANCE:insufficient | EVIDENCE_IDS:1,4,5,6,8,12,13,15 | CONFIDENCE:low"
11171,"STANCE:contradict | EVIDENCE_IDS:3,7,8,9 | CONFIDENCE:medium"
6793,"STANCE:support | EVIDENCE_IDS:1,2,3,6,9,10,11 | CONFIDENCE:high"
19562,"STANCE:contradict | EVIDENCE_IDS:1,2,5,7,10 | CONFIDENCE:low"
5286,"STANCE:contradict | EVIDENCE_IDS:1,2,8,9 | CONFIDENCE:high"
8566,"STANCE:support | EVIDENCE_IDS:2,5,6,7,8,9,10 | CONFIDENCE:low"
13453,"STANCE:contradict | EVIDENCE_IDS:1,2,4,6 | CONFIDENCE:medium"
13108,"STANCE:contradict | EVIDENCE_IDS:1,3,4,7,8,9,12 | CONFIDENCE:low"
8169,"STANCE:contradict | EVIDENCE_IDS:1,2,5,6,8 | CONFIDENCE:medium"
16589,"STANCE:contradict | EVIDENCE_IDS:2,3,4,8,9,11,12 | CONFIDENCE:low"
14796,"STANCE:support | EVIDENCE_IDS:4,7,8 | CONFIDENCE:low"
15744,"STANCE:support | EVIDENCE_IDS:2,3,8,10,11,12 | CONFIDENCE:low"
838,"STANCE:insufficient | EVIDENCE_IDS:2,4,6,7 | CONFIDENCE:low"
657,"STANCE:support | EVIDENCE_IDS:1,2,8,9,10,11,13,15 | CONFIDENCE:low"
16943,"STANCE:contradict | EVIDENCE_IDS:1,2,3,6,7,11 | CONFIDENCE:low"
5179,"STANCE:support | EVIDENCE_IDS:1,4,6,8,11,12 | CONFIDENCE:medium"
995,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
15721,"STANCE:contradict | EVIDENCE_IDS:1,3,4,7,10 | CONFIDENCE:low"
14708,"STANCE:contradict | EVIDENCE_IDS:2,4,5,6,7,8,9 | CONFIDENCE:low"
19761,"STANCE:support | EVIDENCE_IDS:5,7,8,12 | CONFIDENCE:high"
19724,"STANCE:contradict | EVIDENCE_IDS:1,3,4,5,11 | CONFIDENCE:medium"
7530,"STANCE:support | EVIDENCE_IDS:4,7,8,9 | CONFIDENCE:medium"
17681,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
6289,"STANCE:contradict | EVIDENCE_IDS:4,5,6,7,10 | CONFIDENCE:low"
18738,"STANCE:support | EVIDENCE_IDS:1,4,5,7 | CONFIDENCE:high"
16333,"STANCE:support | EVIDENCE_IDS:1,3,4,5,9,10 | CONFIDENCE:medium"
275,"STANCE:contradict | EVIDENCE_IDS:4,5,6,10,11 | CONFIDENCE:high"
2751,"STANCE:insufficient | EVIDENCE_IDS:2,6,7,10 | CONFIDENCE:low"
8973,"STANCE:contradict | EVIDENCE_IDS:1,3,6,9,10,12 | CONFIDENCE:medium"
972,"STANCE:support | EVIDENCE_IDS:2,3,4,6,7 | CONFIDENCE:medium"
16280,"STANCE:insufficient | EVIDENCE_IDS:1,2,4,6,8,11 | CONFIDENCE:low"
13068,"STANCE:contradict | EVIDENCE_IDS:2,3,8 | CONFIDENCE:low"
12856,"STANCE:contradict | EVIDENCE_IDS:2,4,5,6,9,10 | CONFIDENCE:low"
3657,"STANCE:insufficient | EVIDENCE_IDS:1,2,3,5,10,14 | CONFIDENCE:low"
1267,"STANCE:contradict | EVIDENCE_IDS:2,4,6,8,13 | CONFIDENCE:medium"
10201,"STANCE:support | EVIDENCE_IDS:3,4,7,10,13 | CONFIDENCE:medium"
17027,"STANCE:insufficient | EVIDENCE_IDS:1,2,6,8 | CONFIDENCE:low"
1262,"STANCE:insufficient | EVIDENCE_IDS:4,5,7,8,11,13 | CONFIDENCE:low"
6751,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
10756,"STANCE:contradict | EVIDENCE_IDS:1,2,3,4,7,9,10 | CONFIDENCE:high"
9040,"STANCE:support | EVIDENCE_IDS:2,4,8,9,10,11 | CONFIDENCE:medium"
14492,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
3798,"STANCE:contradict | EVIDENCE_IDS:3,5,6,7,8,9,10 | CONFIDENCE:high"
7760,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
4228,"STANCE:support | EVIDENCE_IDS:4,5,6,9,10 | CONFIDENCE:low"
453,"STANCE:support | EVIDENCE_IDS:3,4,5 | CONFIDENCE:low"
1508,"STANCE:support | EVIDENCE_IDS:2,4,5,9 | CONFIDENCE:high"
13967,"STANCE:support | EVIDENCE_IDS:2,5,9,12,13 | CONFIDENCE:low"
2687,"STANCE:contradict | EVIDENCE_IDS:1,2,8,10,12,13,15 | CONFIDENCE:low"
7555,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
19391,"STANCE:contradict | EVIDENCE_IDS:2,7,8,9,12,13 | CONFIDENCE:high"
2090,"STANCE:support | EVIDENCE_IDS:2,5,7,11,12,13 | CONFIDENCE:high"
4048,"STANCE:insufficient | EVIDENCE_IDS:2,4,5,6,7,8,9,10 | CONFIDENCE:low"
14115,"STANCE:contradict | EVIDENCE_IDS:1,2,6,8,11,12,13 | CONFIDENCE:high"
13614,"STANCE:contradict | EVIDENCE_IDS:2,3,4,5,10,11 | CONFIDENCE:medium"
13941,"STANCE:insufficient | EVIDENCE_IDS:1,2,6,7,9,10,11,12 | CONFIDENCE:low"
13817,"STANCE:support | EVIDENCE_IDS:2,3,4,5,10 | CONFIDENCE:medium"
5920,"STANCE:insufficient | EVIDENCE_IDS:2,3,5,8 | CONFIDENCE:low"
1603,"STANCE:contradict | EVIDENCE_IDS:2,4,6,8 | CONFIDENCE:medium"
18112,"STANCE:contradict | EVIDENCE_IDS:2,6,9,10 | CONFIDENCE:medium"
8304,"STANCE:support | EVIDENCE_IDS:4,5,6,9 | CONFIDENCE:medium"
11544,"STANCE:contradict | EVIDENCE_IDS:1,3,4,5,7,9 | CONFIDENCE:medium"
8445,"STANCE:support | EVIDENCE_IDS:1,2,3,5,8 | CONFIDENCE:low"
13401,"STANCE:support | EVIDENCE_IDS:1,2,4,7,8,11,13 | CONFIDENCE:medium"
8842,"STANCE:insufficient | EVIDENCE_IDS:1,3,4,5,9,12,13,14 | CONFIDENCE:low"
15061,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
14122,"STANCE:contradict | EVIDENCE_IDS:1,3,4,5,8,9,11,12 | CONFIDENCE:low"
9639,"STANCE:support | EVIDENCE_IDS:4,7,8,9,13 | CONFIDENCE:low"
3292,"STANCE:contradict | EVIDENCE_IDS:3,4,5,6,10,12,13 | CONFIDENCE:low"
9007,"STANCE:support | EVIDENCE_IDS:1,3,5,9,10 | CONFIDENCE:medium"
6484,"STANCE:support | EVIDENCE_IDS:3,7,9 | CONFIDENCE:low"
11177,"STANCE:support | EVIDENCE_IDS:1,4,6,7,10 | CONFIDENCE:low"
1125,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
17654,"STANCE:support | EVIDENCE_IDS:1,3,5,7,8,10,12 | CONFIDENCE:medium"
16887,"STANCE:support | EVIDENCE_IDS:4,5,6,7,9 | CONFIDENCE:high"
12548,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
1677,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
9853,"STANCE:support | EVIDENCE_IDS:1,2,7,10,11 | CONFIDENCE:low"
3526,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
2486,"STANCE:support | EVIDENCE_IDS:1,3,4,7,9,13,14 | CONFIDENCE:medium"
8723,"STANCE:contradict | EVIDENCE_IDS:3,4,5,7,10 | CONFIDENCE:medium"
16973,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
19235,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
9877,"STANCE:insufficient | EVIDENCE_IDS:1,2,4,5,6,7,11,12 | CONFIDENCE:low"
17517,"STANCE:support | EVIDENCE_IDS:1,3,4,8,9,11 | CONFIDENCE:medium"
2147,"STANCE:contradict | EVIDENCE_IDS:2,3,4,6,8,9 | CONFIDENCE:medium"
15712,"STANCE:insufficient | EVIDENCE_IDS:3,5,6,9 | CONFIDENCE:low"
1599,"STANCE:contradict | EVIDENCE_IDS:2,3,6,7,8,9 | CONFIDENCE:high"
2404,"STANCE:support | EVIDENCE_IDS:1,6,7,8,9,10 | CONFIDENCE:high"
1333,"STANCE:insufficient | EVIDENCE_IDS:1,6,7,9 | CONFIDENCE:low"
18123,"STANCE:insufficient | EVIDENCE_IDS:3,4,8,10 | CONFIDENCE:low"
7483,"STANCE:support | EVIDENCE_IDS:3,4,5,7,8,10,11,13 | CONFIDENCE:low"
15696,"STANCE:contradict | EVIDENCE_IDS:2,4,5,7,10,12,14 | CONFIDENCE:high"
19853,"STANCE:support | EVIDENCE_IDS:1,2,4,9,10,12,13 | CONFIDENCE:high"
8743,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
12754,"STANCE:support | EVIDENCE_IDS:1,2,4,5,6,8,12 | CONFIDENCE:low"
15870,"STANCE:contradict | EVIDENCE_IDS:4,5,6,10,11 | CONFIDENCE:high"
16685,"STANCE:contradict | EVIDENCE_IDS:3,4,5,6,8,9,10 | CONFIDENCE:medium"
9988,"STANCE:contradict | EVIDENCE_IDS:1,2,3,6,8,9 | CONFIDENCE:medium"
1808,"STANCE:support | EVIDENCE_IDS:2,4,5,10,11 | CONFIDENCE:low"
4860,"STANCE:contradict | EVIDENCE_IDS:2,4,7 | CONFIDENCE:low"
14712,"STANCE:contradict | EVIDENCE_IDS:1,2,3,7,10,12,13 | CONFIDENCE:low"
8225,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
3213,"STANCE:support | EVIDENCE_IDS:1,4,6 | CONFIDENCE:low"
8887,"STANCE:support | EVIDENCE_IDS:2,6,7,8,10,11,13,15 | CONFIDENCE:low"
4372,"STANCE:contradict | EVIDENCE_IDS:2,7,9,11,13 | CONFIDENCE:medium"
19204,"STANCE:support | EVIDENCE_IDS:3,4,5,6,7 | CONFIDENCE:medium"
4592,"STANCE:contradict | EVIDENCE_IDS:1,2,3,4,6,7,10 | CONFIDENCE:low"
218,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
6148,"STANCE:support | EVIDENCE_IDS:1,6,9,13,14 | CONFIDENCE:low"
4503,"STANCE:contradict | EVIDENCE_IDS:2,3,4,5,6 | CONFIDENCE:low"
19623,"STANCE:support | EVIDENCE_IDS:1,3,4,5,6,8 | CONFIDENCE:medium"
7818,"STANCE:contradict | EVIDENCE_IDS:1,5,6,9,11 | CONFIDENCE:low"
8112,"STANCE:insufficient | EVIDENCE_IDS:1,3,5,8,9,10 | CONFIDENCE:low"
2354,"STANCE:support | EVIDENCE_IDS:3,4,5,6,8,11,14 | CONFIDENCE:low"
10401,"STANCE:contradict | EVIDENCE_IDS:1,2,4,9,11,12 | CONFIDENCE:high"
10571,"STANCE:insufficient | EVIDENCE_IDS:3,4,6,11 | CONFIDENCE:low"
14249,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
2080,"STANCE:support | EVIDENCE_IDS:3,5,6,7 | CONFIDENCE:medium"
5662,"STANCE:contradict | EVIDENCE_IDS:1,5,6,8,13 | CONFIDENCE:low"
15374,"STANCE:contradict | EVIDENCE_IDS:1,2,4,6,9,10,11 | CONFIDENCE:high"
1849,"STANCE:contradict | EVIDENCE_IDS:3,4,5,7,8 | CONFIDENCE:medium"
19172,"STANCE:contradict | EVIDENCE_IDS:2,6,7,8,11 | CONFIDENCE:low"
15161,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
9956,"STANCE:contradict | EVIDENCE_IDS:1,2,4,8,9 | CONFIDENCE:high"
11774,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
10717,"STANCE:insufficient | EVIDENCE_IDS:1,2,4,7 | CONFIDENCE:low"
12149,"STANCE:contradict | EVIDENCE_IDS:3,4,6,7,8,10,11,12 | CONFIDENCE:low"
16397,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
16773,"STANCE:insufficient | EVIDENCE_IDS:1,3,6,7,8,9 | CONFIDENCE:low"
11684,"STANCE:contradict | EVIDENCE_IDS:7,8,9,11 | CONFIDENCE:medium"
12050,"STANCE:contradict | EVIDENCE_IDS:1,2,4,6,7 | CONFIDENCE:low"
3234,"STANCE:support | EVIDENCE_IDS:1,3,4,8,9,10 | CONFIDENCE:medium"
11983,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
9148,"STANCE:insufficient | EVIDENCE_IDS:2,3,4,5,6,7,8,9 | CONFIDENCE:low"
10699,"STANCE:contradict | EVIDENCE_IDS:1,2,4,6,9 | CONFIDENCE:low"
21,"STANCE:contradict | EVIDENCE_IDS:2,5,6 | CONFIDENCE:low"
5375,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
3619,"STANCE:insufficient | EVIDENCE_IDS:1,2,3,6,9,10 | CONFIDENCE:low"
9215,"STANCE:contradict | EVIDENCE_IDS:2,5,8 | CONFIDENCE:low"
6755,"STANCE:support | EVIDENCE_IDS:2,4,5,6,8 | CONFIDENCE:medium"
19887,"STANCE:contradict | EVIDENCE_IDS:1,2,3,6,7,8,13 | CONFIDENCE:low"
15379,"STANCE:support | EVIDENCE_IDS:4,7,9,12,13 | CONFIDENCE:low"
10428,"STANCE:contradict | EVIDENCE_IDS:1,3,4,5,6,7,8 | CONFIDENCE:medium"
19460,"STANCE:support | EVIDENCE_IDS:2,4,5,6,7,9 | CONFIDENCE:medium"
17939,"STANCE:support | EVIDENCE_IDS:2,3,7,10 | CONFIDENCE:medium"
13822,"STANCE:contradict | EVIDENCE_IDS:4,6,9,11 | CONFIDENCE:medium"
5533,"STANCE:contradict | EVIDENCE_IDS:1,3,6,8 | CONFIDENCE:medium"
7195,"STANCE:contradict | EVIDENCE_IDS:4,6,9,11,12,13 | CONFIDENCE:medium"
19368,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
19884,"STANCE:contradict | EVIDENCE_IDS:7,9,10,11 | CONFIDENCE:medium"
4314,"STANCE:contradict | EVIDENCE_IDS:1,2,4,10 | CONFIDENCE:medium"
11129,"STANCE:support | EVIDENCE_IDS:1,2,4,5,7,8 | CONFIDENCE:low"
18452,"STANCE:contradict | EVIDENCE_IDS:3,5,6,8,9 | CONFIDENCE:low"
8633,"STANCE:contradict | EVIDENCE_IDS:1,3,5,6,8,10 | CONFIDENCE:low"
12172,"STANCE:contradict | EVIDENCE_IDS:1,3,4,7,8,9 | CONFIDENCE:high"
2100,"STANCE:support | EVIDENCE_IDS:1,4,5,6,7,9 | CONFIDENCE:low"
4267,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
14690,"STANCE:support | EVIDENCE_IDS:3,4,5,6,7,9 | CONFIDENCE:low"
17198,"STANCE:insufficient | EVIDENCE_IDS:1,2,4,5,10,13 | CONFIDENCE:low"
15928,"STANCE:insufficient | EVIDENCE_IDS:2,3,5,9 | CONFIDENCE:low"
