id,transcript,num_turns,sector,label
43,"[BUYER] NEXO:BID We need 3702 of neuron-chip, what's your best price? ||| [SELLER] NEXO:PROPOSE We can offer neuron-chip at 7081 credits per unit. ||| [BUYER] NEXO:REVISE Counter at 3363. We have alternative suppliers. ||| [SELLER] NEXO:COUNTER Best we can do is 7081 credits. Margin is thin. ||| [BUYER] NEXO:REJECT We'd prefer 3363 per unit. Our ceiling is firm. ||| [SYSTEM] NEXO:STATUS Session active.",6,biotech,deal_rejected
44,[BUYER] NEXO:PROPOSE We're interested in purchasing 3050 units of crylon-fiber. ||| [SELLER] NEXO:PROPOSE We can offer crylon-fiber at 6033 credits per unit. ||| [BUYER] NEXO:COUNTER 3871 is our max. Let us know. ||| [SELLER] NEXO:REVISE We'll meet you at 5638. Can't go lower on crylon-fiber. ||| [BUYER] NEXO:ADJUST 3871 is our max. Let us know. ||| [BUYER] Adjusting terms slightly. ||| [SELLER] NEXO:REVISE We'll meet you at 5238. Can't go lower on crylon-fiber. ||| [BUYER] NEXO:COUNTER We'd prefer 4280 per unit. Our ceiling is firm. ||| [SYSTEM] NEXO:STATUS Session active.,8,defense,deal_accepted
45,"[BUYER] NEXO:OFFER We need 2896 of duranium-plate, what's your best price? ||| [SELLER] NEXO:PROPOSE Available stock of duranium-plate: 1163 credits/unit, minimum order 2896. ||| [BUYER] NEXO:COUNTER Counter at 753. We have alternative suppliers. ||| [SELLER] NEXO:COUNTER Adjusted to 1061 per unit, final offer. ||| [BUYER] NEXO:ADJUST We'd prefer 812 per unit. Our ceiling is firm. ||| [BUYER] NEXO:STATUS Reviewing terms. ||| [SYSTEM] NEXO:STATUS Session active.",6,biotech,deal_accepted
46,"[BUYER] NEXO:BID We're interested in purchasing 3404 units of graphene-mesh. ||| [SELLER] NEXO:PROPOSE Current rate for graphene-mesh is 1308 credits. Volume discounts possible. ||| [BUYER] NEXO:COUNTER We'd prefer 723 per unit. Our ceiling is firm. ||| [SELLER] NEXO:ADJUST Best we can do is 1145 credits. Margin is thin. ||| [SELLER] Let's find middle ground. ||| [BUYER] NEXO:ADJUST We'd prefer 723 per unit. Our ceiling is firm. ||| [SELLER] NEXO:ADJUST We'll meet you at 1034. Can't go lower on graphene-mesh. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 723 credits? ||| [SELLER] NEXO:ADJUST We'll meet you at 973. Can't go lower on graphene-mesh. ||| [BUYER] NEXO:REJECT That's above our budget. Can you do 723 credits? ||| [BUYER] Adjusting terms slightly. ||| [SELLER] NEXO:ADJUST Adjusted to 973 per unit, final offer. ||| [SELLER] NEXO:STATUS We'll get back shortly.",11,logistics,counter_proposed
47,[BUYER] NEXO:BID Our biotech team requires 4006 duranium-plate urgently. ||| [SELLER] NEXO:OFFER Current rate for duranium-plate is 4112 credits. Volume discounts possible. ||| [BUYER] NEXO:REVISE We'd prefer 3133 per unit. Our ceiling is firm. ||| [SELLER] NEXO:REVISE Best we can do is 4112 credits. Margin is thin. ||| [BUYER] NEXO:REJECT Counter at 3133. We have alternative suppliers. ||| [SELLER] NEXO:REVISE Best we can do is 4112 credits. Margin is thin. ||| [BUYER] NEXO:COUNTER 3133 is our max. Let us know. ||| [BUYER] Flexibility on our end. ||| [BUYER] NEXO:PING Awaiting your response.,8,biotech,deal_rejected
48,"[BUYER] NEXO:PROPOSE Our defense team requires 2732 synth-polymer urgently. ||| [SELLER] NEXO:BID Current rate for synth-polymer is 5223 credits. Volume discounts possible. ||| [BUYER] NEXO:HOLD This requires further discussion. ||| [SELLER] NEXO:PAUSE Need to check with management. ||| [SELLER] Flexibility on our end. ||| [BUYER] NEXO:COUNTER 2535 is our max. Let us know. ||| [SELLER] NEXO:REVISE We'll meet you at 5223. Can't go lower on synth-polymer. ||| [BUYER] NEXO:DEFER Let us review internally. ||| [SELLER] NEXO:PAUSE Hold on, awaiting approval. ||| [BUYER] NEXO:DECLINE We'd prefer 2535 per unit. Our ceiling is firm. ||| [BUYER] NEXO:HOLD Checking with team.",10,defense,timeout
49,[BUYER] NEXO:OFFER We're interested in purchasing 4985 units of verium-crystal. ||| [SELLER] NEXO:PROPOSE We can offer verium-crystal at 8441 credits per unit. ||| [BUYER] NEXO:HOLD Checking with team.,3,defense,deal_rejected
50,"[BUYER] NEXO:OFFER We need 4273 of verium-crystal, what's your best price? ||| [SELLER] NEXO:PROPOSE Current rate for verium-crystal is 2390 credits. Volume discounts possible. ||| [BUYER] NEXO:ADJUST Counter at 1308. We have alternative suppliers. ||| [SELLER] NEXO:ADJUST We'll meet you at 2390. Can't go lower on verium-crystal. ||| [BUYER] NEXO:COUNTER Counter at 1308. We have alternative suppliers. ||| [SELLER] NEXO:ADJUST We'll meet you at 2390. Can't go lower on verium-crystal. ||| [BUYER] NEXO:PING Awaiting your response.",7,manufacturing,deal_rejected
51,"[BUYER] NEXO:PROPOSE Looking to acquire 4781 nano-weave for our manufacturing division. ||| [SELLER] NEXO:PROPOSE Available stock of nano-weave: 3828 credits/unit, minimum order 4781. ||| [BUYER] NEXO:REJECT We'd prefer 2773 per unit. Our ceiling is firm. ||| [BUYER] We're willing to compromise. ||| [SELLER] NEXO:COUNTER Adjusted to 3828 per unit, final offer. ||| [BUYER] NEXO:REFUSE 2773 is our max. Let us know. ||| [SELLER] NEXO:REVISE We'll meet you at 3828. Can't go lower on nano-weave. ||| [BUYER] NEXO:HOLD This requires further discussion. ||| [SELLER] NEXO:DEFER Hold on, awaiting approval. ||| [BUYER] NEXO:DEFER Hold on, awaiting approval. ||| [SELLER] NEXO:PAUSE Let us review internally. ||| [BUYER] NEXO:DEFER Hold on, awaiting approval. ||| [SELLER] NEXO:REVISE Adjusted to 3828 per unit, final offer. ||| [BUYER] NEXO:PAUSE Need to check with management. ||| [SELLER] NEXO:PAUSE Let us review internally. ||| [BUYER] NEXO:PING Awaiting your response. ||| [BUYER] NEXO:PING Awaiting your response.",15,manufacturing,timeout
52,"[BUYER] NEXO:PROPOSE Looking to acquire 4857 verium-crystal for our energy division. ||| [SELLER] NEXO:OFFER We can offer verium-crystal at 4020 credits per unit. ||| [BUYER] NEXO:COUNTER 2194 is our max. Let us know. ||| [SELLER] NEXO:REVISE Best we can do is 4020 credits. Margin is thin. ||| [BUYER] NEXO:REVISE We'd prefer 2687 per unit. Our ceiling is firm. ||| [SELLER] NEXO:ADJUST Best we can do is 4020 credits. Margin is thin. ||| [BUYER] NEXO:REJECT That's above our budget. Can you do 2687 credits? ||| [SELLER] NEXO:REVISE Best we can do is 4020 credits. Margin is thin. ||| [BUYER] NEXO:REJECT Counter at 2687. We have alternative suppliers. ||| [SELLER] NEXO:REVISE Adjusted to 4020 per unit, final offer. ||| [BUYER] NEXO:ADJUST We'd prefer 2967 per unit. Our ceiling is firm. ||| [SELLER] NEXO:ADJUST Best we can do is 3916 credits. Margin is thin. ||| [BUYER] NEXO:REVISE Counter at 3075. We have alternative suppliers. ||| [SELLER] NEXO:PING Please confirm receipt. ||| [SYSTEM] NEXO:STATUS Session active.",14,energy,counter_proposed
53,[BUYER] NEXO:OFFER Looking to acquire 4271 helion-core for our logistics division. ||| [SELLER] NEXO:BID Current rate for helion-core is 5472 credits. Volume discounts possible. ||| [BUYER] NEXO:PAUSE Let us review internally. ||| [SELLER] NEXO:DEFER Need to check with management. ||| [BUYER] NEXO:DEFER Need to check with management. ||| [SELLER] NEXO:REVISE We'll meet you at 5472. Can't go lower on helion-core. ||| [BUYER] NEXO:COUNTER Counter at 2402. We have alternative suppliers. ||| [SELLER] NEXO:REVISE We'll meet you at 5472. Can't go lower on helion-core. ||| [BUYER] NEXO:PING Awaiting your response.,9,logistics,timeout
54,"[BUYER] NEXO:OFFER We need 2077 of nano-weave, what's your best price? ||| [SELLER] NEXO:OFFER Available stock of nano-weave: 1441 credits/unit, minimum order 2077. ||| [BUYER] NEXO:ADJUST We'd prefer 951 per unit. Our ceiling is firm. ||| [SELLER] NEXO:COUNTER Adjusted to 1441 per unit, final offer. ||| [BUYER] NEXO:COUNTER 1063 is our max. Let us know. ||| [SELLER] NEXO:ADJUST Best we can do is 1373 credits. Margin is thin. ||| [BUYER] NEXO:COUNTER 1063 is our max. Let us know. ||| [SELLER] NEXO:ADJUST Adjusted to 1312 per unit, final offer. ||| [SELLER] We're willing to compromise. ||| [BUYER] NEXO:COUNTER 1133 is our max. Let us know. ||| [SELLER] NEXO:ADJUST We'll meet you at 1294. Can't go lower on nano-weave. ||| [BUYER] NEXO:REVISE 1133 is our max. Let us know. ||| [SELLER] NEXO:COUNTER We'll meet you at 1294. Can't go lower on nano-weave. ||| [BUYER] NEXO:ADJUST 1155 is our max. Let us know. ||| [BUYER] Let's find middle ground. ||| [BUYER] NEXO:STATUS Reviewing terms.",14,defense,counter_proposed
55,"[BUYER] NEXO:BID Looking to acquire 3524 quantum-relay for our manufacturing division. ||| [SELLER] NEXO:OFFER Current rate for quantum-relay is 8815 credits. Volume discounts possible. ||| [BUYER] NEXO:ADJUST That's above our budget. Can you do 5030 credits? ||| [SELLER] NEXO:COUNTER Best we can do is 8815 credits. Margin is thin. ||| [BUYER] NEXO:DEFER Need to check with management. ||| [SELLER] NEXO:COUNTER We'll meet you at 8815. Can't go lower on quantum-relay. ||| [BUYER] NEXO:PAUSE Let us review internally. ||| [SELLER] NEXO:DEFER Hold on, awaiting approval. ||| [BUYER] NEXO:REVISE We'd prefer 5030 per unit. Our ceiling is firm. ||| [BUYER] Let's find middle ground. ||| [SELLER] NEXO:COUNTER Adjusted to 8815 per unit, final offer. ||| [SYSTEM] NEXO:STATUS Session active.",11,manufacturing,timeout
56,"[BUYER] NEXO:OFFER Our logistics team requires 3394 flux-capacitor urgently. ||| [SELLER] NEXO:BID We can offer flux-capacitor at 2544 credits per unit. ||| [BUYER] NEXO:COUNTER 1673 is our max. Let us know. ||| [SELLER] NEXO:REVISE Best we can do is 2544 credits. Margin is thin. ||| [BUYER] NEXO:REJECT 1673 is our max. Let us know. ||| [SELLER] NEXO:ADJUST Adjusted to 2319 per unit, final offer. ||| [BUYER] NEXO:REVISE We'd prefer 1711 per unit. Our ceiling is firm. ||| [BUYER] NEXO:HOLD Checking with team. ||| [BUYER] NEXO:STATUS Reviewing terms.",8,logistics,counter_proposed
57,"[BUYER] NEXO:BID Looking to acquire 3973 plasma-coil for our energy division. ||| [SELLER] NEXO:PROPOSE We can offer plasma-coil at 4074 credits per unit. ||| [BUYER] NEXO:ADJUST 3056 is our max. Let us know. ||| [SELLER] NEXO:REVISE Adjusted to 3944 per unit, final offer. ||| [SELLER] Flexibility on our end. ||| [BUYER] NEXO:REVISE We'd prefer 3269 per unit. Our ceiling is firm. ||| [SELLER] NEXO:COUNTER We'll meet you at 3944. Can't go lower on plasma-coil. ||| [SELLER] Flexibility on our end. ||| [BUYER] NEXO:REVISE We'd prefer 3352 per unit. Our ceiling is firm. ||| [SELLER] NEXO:REVISE We'll meet you at 3944. Can't go lower on plasma-coil. ||| [SELLER] NEXO:STATUS We'll get back shortly.",9,energy,deal_accepted
58,"[BUYER] NEXO:OFFER Our logistics team requires 1428 quantum-relay urgently. ||| [SELLER] NEXO:PROPOSE Available stock of quantum-relay: 5870 credits/unit, minimum order 1428. ||| [BUYER] NEXO:ADJUST That's above our budget. Can you do 3684 credits? ||| [BUYER] We're willing to compromise. ||| [SELLER] NEXO:COUNTER Best we can do is 5870 credits. Margin is thin. ||| [BUYER] NEXO:COUNTER Counter at 3798. We have alternative suppliers. ||| [SELLER] NEXO:ADJUST Adjusted to 5870 per unit, final offer. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 3905 credits? ||| [SELLER] NEXO:ADJUST Best we can do is 5870 credits. Margin is thin. ||| [BUYER] NEXO:COUNTER We'd prefer 3905 per unit. Our ceiling is firm. ||| [SELLER] NEXO:REVISE Adjusted to 5870 per unit, final offer. ||| [BUYER] NEXO:REVISE 4198 is our max. Let us know. ||| [SELLER] NEXO:COUNTER We'll meet you at 5372. Can't go lower on quantum-relay. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 4198 credits? ||| [BUYER] NEXO:STATUS Reviewing terms.",14,logistics,counter_proposed
59,[BUYER] NEXO:OFFER We're interested in purchasing 3604 units of crylon-fiber. ||| [SELLER] NEXO:PROPOSE We can offer crylon-fiber at 5527 credits per unit. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 4137 credits? ||| [SELLER] NEXO:COUNTER We'll meet you at 5527. Can't go lower on crylon-fiber. ||| [SELLER] Adjusting terms slightly. ||| [BUYER] NEXO:ADJUST We'd prefer 4211 per unit. Our ceiling is firm. ||| [SELLER] NEXO:COUNTER We'll meet you at 5155. Can't go lower on crylon-fiber. ||| [SELLER] NEXO:STATUS We'll get back shortly.,7,logistics,counter_proposed
60,"[BUYER] NEXO:OFFER We're interested in purchasing 692 units of tritanium-rod. ||| [SELLER] NEXO:OFFER Current rate for tritanium-rod is 8304 credits. Volume discounts possible. ||| [BUYER] NEXO:ADJUST Counter at 6107. We have alternative suppliers. ||| [SELLER] NEXO:COUNTER Adjusted to 8304 per unit, final offer. ||| [SELLER] NEXO:STATUS We'll get back shortly.",5,defense,deal_rejected
61,"[BUYER] NEXO:OFFER We need 1571 of tritanium-rod, what's your best price? ||| [SELLER] NEXO:OFFER Available stock of tritanium-rod: 6327 credits/unit, minimum order 1571. ||| [BUYER] NEXO:ADJUST We'd prefer 2774 per unit. Our ceiling is firm. ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:COUNTER Best we can do is 6327 credits. Margin is thin. ||| [SELLER] Adjusting terms slightly. ||| [BUYER] NEXO:COUNTER Counter at 2774. We have alternative suppliers. ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:REVISE We'll meet you at 6327. Can't go lower on tritanium-rod. ||| [SELLER] We're willing to compromise. ||| [BUYER] NEXO:HOLD Checking with team.",7,logistics,deal_rejected
62,"[BUYER] NEXO:PROPOSE We're interested in purchasing 3205 units of nano-weave. ||| [SELLER] NEXO:OFFER Available stock of nano-weave: 302 credits/unit, minimum order 3205. ||| [BUYER] NEXO:COUNTER 187 is our max. Let us know. ||| [BUYER] Adjusting terms slightly. ||| [SELLER] NEXO:REVISE Best we can do is 288 credits. Margin is thin. ||| [BUYER] NEXO:COUNTER Counter at 187. We have alternative suppliers. ||| [SELLER] NEXO:COUNTER Adjusted to 288 per unit, final offer. ||| [SELLER] We're willing to compromise. ||| [BUYER] NEXO:REVISE 216 is our max. Let us know. ||| [SELLER] NEXO:ADJUST We'll meet you at 288. Can't go lower on nano-weave. ||| [SELLER] Adjusting terms slightly. ||| [BUYER] NEXO:REVISE 216 is our max. Let us know. ||| [SELLER] NEXO:ADJUST Adjusted to 288 per unit, final offer. ||| [BUYER] NEXO:REVISE 225 is our max. Let us know. ||| [BUYER] Let's find middle ground. ||| [BUYER] NEXO:PING Awaiting your response.",12,biotech,counter_proposed
63,"[BUYER] NEXO:BID Our manufacturing team requires 270 nano-weave urgently. ||| [SELLER] NEXO:OFFER Available stock of nano-weave: 7663 credits/unit, minimum order 270. ||| [BUYER] NEXO:COUNTER 6316 is our max. Let us know. ||| [SELLER] NEXO:REVISE We'll meet you at 7663. Can't go lower on nano-weave. ||| [BUYER] NEXO:STATUS Reviewing terms.",5,manufacturing,deal_accepted
64,"[BUYER] NEXO:BID We're interested in purchasing 4427 units of ion-cell. ||| [SELLER] NEXO:PROPOSE Available stock of ion-cell: 8400 credits/unit, minimum order 4427. ||| [BUYER] NEXO:REFUSE That's above our budget. Can you do 6850 credits? ||| [SELLER] NEXO:ADJUST We'll meet you at 8400. Can't go lower on ion-cell. ||| [BUYER] NEXO:COUNTER 6850 is our max. Let us know. ||| [SELLER] NEXO:ADJUST We'll meet you at 8400. Can't go lower on ion-cell. ||| [BUYER] NEXO:REVISE We'd prefer 7100 per unit. Our ceiling is firm. ||| [SELLER] NEXO:COUNTER Best we can do is 8178 credits. Margin is thin. ||| [BUYER] NEXO:REVISE Counter at 7350. We have alternative suppliers. ||| [SELLER] NEXO:REVISE Best we can do is 8028 credits. Margin is thin. ||| [BUYER] NEXO:ADJUST That's above our budget. Can you do 7460 credits? ||| [BUYER] Adjusting terms slightly. ||| [SYSTEM] NEXO:STATUS Session active. ||| [SELLER] NEXO:PING Please confirm receipt.",12,logistics,counter_proposed
65,"[BUYER] NEXO:BID Our defense team requires 4277 photon-array urgently. ||| [SELLER] NEXO:BID We can offer photon-array at 2958 credits per unit. ||| [BUYER] NEXO:DEFER This requires further discussion. ||| [SELLER] NEXO:ADJUST Adjusted to 2958 per unit, final offer. ||| [BUYER] NEXO:PAUSE Need to check with management. ||| [SELLER] NEXO:REVISE Adjusted to 2958 per unit, final offer. ||| [SELLER] We're willing to compromise. ||| [BUYER] NEXO:ADJUST Counter at 1917. We have alternative suppliers. ||| [SELLER] NEXO:PAUSE Let us review internally. ||| [BUYER] NEXO:DEFER Need to check with management. ||| [SELLER] NEXO:HOLD Let us review internally. ||| [BUYER] NEXO:DEFER Let us review internally. ||| [SELLER] NEXO:ADJUST We'll meet you at 2958. Can't go lower on photon-array. ||| [SELLER] NEXO:PING Please confirm receipt.",13,defense,timeout
66,"[BUYER] NEXO:BID We're interested in purchasing 2627 units of verium-crystal. ||| [SELLER] NEXO:OFFER We can offer verium-crystal at 7489 credits per unit. ||| [BUYER] NEXO:REVISE 5083 is our max. Let us know. ||| [SELLER] NEXO:COUNTER Adjusted to 7489 per unit, final offer. ||| [SELLER] We're willing to compromise. ||| [SELLER] NEXO:PING Please confirm receipt. ||| [BUYER] NEXO:HOLD Checking with team.",5,defense,deal_rejected
67,"[BUYER] NEXO:BID We're interested in purchasing 3796 units of neuron-chip. ||| [SELLER] NEXO:BID Available stock of neuron-chip: 8215 credits/unit, minimum order 3796. ||| [BUYER] NEXO:REVISE 5318 is our max. Let us know. ||| [BUYER] Let's find middle ground. ||| [BUYER] NEXO:HOLD Checking with team.",4,defense,deal_accepted
68,"[BUYER] NEXO:OFFER Looking to acquire 762 neuron-chip for our biotech division. ||| [SELLER] NEXO:PROPOSE Available stock of neuron-chip: 7293 credits/unit, minimum order 762. ||| [BUYER] NEXO:COUNTER 5756 is our max. Let us know. ||| [SELLER] NEXO:PING Please confirm receipt.",4,biotech,deal_accepted
69,"[BUYER] NEXO:PROPOSE We need 4939 of graphene-mesh, what's your best price? ||| [SELLER] NEXO:PROPOSE Current rate for graphene-mesh is 8927 credits. Volume discounts possible. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 4247 credits? ||| [SELLER] NEXO:ADJUST Best we can do is 8927 credits. Margin is thin. ||| [BUYER] NEXO:REFUSE We'd prefer 4247 per unit. Our ceiling is firm. ||| [SELLER] NEXO:REVISE We'll meet you at 8927. Can't go lower on graphene-mesh. ||| [BUYER] NEXO:ADJUST That's above our budget. Can you do 4247 credits? ||| [SELLER] NEXO:REVISE Adjusted to 7597 per unit, final offer. ||| [BUYER] NEXO:DECLINE That's above our budget. Can you do 4247 credits? ||| [SYSTEM] NEXO:STATUS Session active. ||| [BUYER] NEXO:STATUS Reviewing terms.",10,biotech,counter_proposed
70,"[BUYER] NEXO:BID We need 3569 of tritanium-rod, what's your best price? ||| [SELLER] NEXO:PROPOSE Available stock of tritanium-rod: 3570 credits/unit, minimum order 3569. ||| [BUYER] NEXO:REJECT Counter at 2222. We have alternative suppliers. ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:REVISE Best we can do is 3570 credits. Margin is thin. ||| [BUYER] NEXO:ADJUST We'd prefer 2623 per unit. Our ceiling is firm. ||| [SELLER] NEXO:ADJUST Best we can do is 3570 credits. Margin is thin. ||| [BUYER] NEXO:ADJUST We'd prefer 2623 per unit. Our ceiling is firm. ||| [SELLER] NEXO:COUNTER We'll meet you at 3357. Can't go lower on tritanium-rod. ||| [BUYER] NEXO:ADJUST We'd prefer 2659 per unit. Our ceiling is firm. ||| [SELLER] NEXO:REVISE We'll meet you at 3203. Can't go lower on tritanium-rod. ||| [SELLER] NEXO:STATUS We'll get back shortly.",11,defense,counter_proposed
